TIME,TOTAL_CPU,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encounter?patient=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/concept?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/obs?patient=,POST //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encountertype?q=,DELETE //192.168.165.219:8080/openmrs/ws/rest/v1/person
2019-09-28 10:58:09+00:00,52.31,5,4,3,10,5,13,6,4
2019-09-28 10:58:39+00:00,55.46,0,0,0,0,0,0,0,0
2019-09-28 10:59:09+00:00,61.66,7,6,1,4,6,10,1,3
2019-09-28 10:59:39+00:00,49.42,37,37,13,29,24,38,10,3
2019-09-28 11:00:09+00:00,51.51,5,7,4,3,1,2,2,0
2019-09-28 11:00:39+00:00,50.55,15,11,9,5,5,11,0,0
2019-09-28 11:01:09+00:00,50.77,4,6,4,3,5,7,5,0
2019-09-28 11:01:39+00:00,50.33,3,2,1,1,3,5,0,0
2019-09-28 11:02:09+00:00,49.86,2,3,0,2,1,3,0,0
2019-09-28 11:02:39+00:00,49.5,4,1,0,1,1,2,1,0
2019-09-28 11:03:09+00:00,49.36,2,2,0,1,0,1,1,0
2019-09-28 11:03:39+00:00,49.49,5,4,1,0,1,3,1,0
2019-09-28 11:04:09+00:00,49.33,4,0,3,6,0,1,0,0
2019-09-28 11:04:39+00:00,49.92,1,8,1,1,1,2,1,1
2019-09-28 11:05:09+00:00,50.2,3,1,1,3,0,5,4,0
2019-09-28 11:05:39+00:00,49.91,2,2,0,5,2,5,2,2
2019-09-28 11:06:09+00:00,50.86,5,4,3,14,4,8,4,8
2019-09-28 11:06:39+00:00,51.36,8,8,10,16,5,14,8,10
2019-09-28 11:07:09+00:00,52.27,3,2,4,7,1,9,1,5
2019-09-28 11:07:39+00:00,53.84,0,0,0,0,0,0,0,0
2019-09-28 11:08:09+00:00,55.9,0,0,0,0,0,0,0,0
2019-09-28 11:08:39+00:00,53.28,0,0,0,0,0,0,0,0
2019-09-28 11:09:09+00:00,43.84,45,53,29,58,26,57,9,8
2019-09-28 11:09:39+00:00,53.41,2,3,0,5,0,4,0,0
2019-09-28 11:10:09+00:00,53.17,2,4,2,7,2,9,0,0
2019-09-28 11:10:39+00:00,52.82,4,7,3,4,4,4,1,0
2019-09-28 11:11:09+00:00,52.59,2,6,1,4,1,4,0,2
2019-09-28 11:11:39+00:00,52.0,3,5,1,10,4,8,2,4
2019-09-28 11:12:09+00:00,52.5,6,3,9,24,5,6,1,8
2019-09-28 11:12:39+00:00,52.64,6,3,6,15,0,13,1,2
2019-09-28 11:13:09+00:00,53.27,5,5,3,19,3,12,4,7
2019-09-28 11:13:39+00:00,52.76,4,6,3,24,6,8,3,9
2019-09-28 11:14:09+00:00,54.48,3,4,1,18,3,14,2,7
2019-09-28 11:14:39+00:00,53.85,4,5,2,17,0,8,5,1
2019-09-28 11:15:09+00:00,55.26,0,0,0,0,0,0,0,0
2019-09-28 11:15:39+00:00,54.69,25,25,17,15,9,13,34,0
2019-09-28 11:16:09+00:00,53.73,1,4,2,3,2,3,4,0
2019-09-28 11:16:39+00:00,52.87,4,5,2,3,5,0,1,0
2019-09-28 11:17:09+00:00,52.92,2,7,2,3,2,4,5,0
2019-09-28 11:17:39+00:00,52.18,1,2,1,0,1,1,5,0
2019-09-28 11:18:09+00:00,52.22,7,5,1,4,4,3,11,0
2019-09-28 11:18:39+00:00,51.87,8,3,6,3,9,5,19,0
2019-09-28 11:19:09+00:00,53.86,20,5,17,6,4,15,42,2
2019-09-28 11:19:39+00:00,54.64,22,3,17,9,6,15,64,4
2019-09-28 11:20:09+00:00,72.38,61,25,52,53,7,62,125,29
2019-09-28 11:20:39+00:00,55.21,8,4,9,10,6,20,24,5
2019-09-28 11:21:09+00:00,54.29,9,13,8,7,4,4,4,2
2019-09-28 11:21:39+00:00,52.9,5,8,3,4,9,9,0,0
2019-09-28 11:22:09+00:00,52.02,8,4,4,10,7,4,1,0
2019-09-28 11:22:39+00:00,51.92,6,8,3,23,8,18,4,3
2019-09-28 11:23:09+00:00,52.59,4,15,3,36,2,17,6,11
2019-09-28 11:23:39+00:00,54.05,6,10,2,35,4,15,4,15
2019-09-28 11:24:09+00:00,54.29,10,7,1,19,1,19,2,7
2019-09-28 11:24:39+00:00,54.78,7,4,1,22,4,17,5,4
2019-09-28 11:25:09+00:00,55.62,7,4,0,15,2,11,1,8
2019-09-28 11:25:39+00:00,68.65,1,1,1,0,0,2,0,0
2019-09-28 11:26:09+00:00,67.2,37,19,25,13,8,11,39,0
2019-09-28 11:26:39+00:00,52.64,13,6,12,4,6,9,22,0
2019-09-28 11:27:09+00:00,54.41,23,15,21,8,8,28,33,4
2019-09-28 11:27:39+00:00,61.3,30,18,19,23,6,29,26,15
2019-09-28 11:28:09+00:00,59.8,14,11,9,26,9,31,15,14
2019-09-28 11:28:39+00:00,54.15,2,3,6,15,2,12,5,8
2019-09-28 11:29:09+00:00,54.35,4,6,10,14,1,22,8,9
2019-09-28 11:29:39+00:00,53.73,6,6,5,15,1,12,8,12
2019-09-28 11:30:09+00:00,59.24,8,13,11,23,5,25,20,24
2019-09-28 11:30:39+00:00,87.25,21,32,23,62,6,55,35,29
2019-09-28 11:31:09+00:00,76.16,42,65,37,121,29,114,35,84
2019-09-28 11:31:39+00:00,81.93,51,56,32,96,32,110,33,78
2019-09-28 11:32:09+00:00,86.73,64,40,31,77,20,121,93,83
2019-09-28 11:32:39+00:00,87.72,49,24,34,40,5,74,84,35
2019-09-28 11:33:09+00:00,82.18,44,41,48,49,28,47,66,19
2019-09-28 11:33:39+00:00,53.11,4,8,3,7,1,8,6,3
2019-09-28 11:34:09+00:00,53.56,13,6,3,3,4,8,6,3
2019-09-28 11:34:39+00:00,54.12,13,13,8,7,8,13,1,0
2019-09-28 11:35:09+00:00,53.47,3,6,6,7,2,6,4,4
2019-09-28 11:35:39+00:00,52.6,7,3,10,13,5,12,11,7
2019-09-28 11:36:09+00:00,53.19,14,9,10,23,7,18,5,11
2019-09-28 11:36:39+00:00,54.42,19,15,13,18,3,17,15,13
2019-09-28 11:37:09+00:00,75.9,51,51,10,69,5,90,24,52
2019-09-28 11:37:39+00:00,85.9,57,62,9,68,9,73,23,36
2019-09-28 11:38:09+00:00,82.81,107,88,22,73,30,131,54,81
2019-09-28 11:38:39+00:00,57.45,7,7,4,5,5,2,11,0
2019-09-28 11:39:09+00:00,53.95,9,6,4,9,3,4,5,0
2019-09-28 11:39:39+00:00,52.11,14,13,5,2,4,2,8,0
2019-09-28 11:40:09+00:00,52.11,5,10,2,6,4,6,9,0
2019-09-28 11:40:39+00:00,52.27,12,5,4,3,4,2,9,1
2019-09-28 11:41:09+00:00,51.65,16,8,11,5,7,17,24,2
2019-09-28 11:41:39+00:00,51.8,19,4,15,9,3,15,35,2
2019-09-28 11:42:09+00:00,53.19,21,7,24,9,2,14,54,9
2019-09-28 11:42:39+00:00,53.8,20,6,11,19,5,22,56,16
2019-09-28 11:43:09+00:00,56.18,23,12,18,15,9,15,43,5
2019-09-28 11:43:39+00:00,55.57,9,10,8,14,2,9,8,1
2019-09-28 11:44:09+00:00,55.18,14,18,10,4,6,9,4,0
2019-09-28 11:44:39+00:00,53.91,18,14,10,31,3,17,0,1
2019-09-28 11:45:09+00:00,52.63,1,2,5,14,4,3,0,0
2019-09-28 11:45:39+00:00,53.73,15,13,6,31,6,23,2,4
2019-09-28 11:46:09+00:00,54.62,8,9,5,5,5,8,3,0
2019-09-28 11:46:39+00:00,52.36,6,2,5,26,10,14,0,9
2019-09-28 11:47:09+00:00,51.77,4,6,2,14,6,11,3,11
2019-09-28 11:47:39+00:00,53.0,15,11,3,47,5,32,10,7
2019-09-28 11:48:09+00:00,53.81,3,5,0,20,3,9,7,16
2019-09-28 11:48:39+00:00,54.33,7,12,1,9,0,20,2,12
2019-09-28 11:49:09+00:00,53.22,6,12,0,4,0,10,1,8
2019-09-28 11:49:39+00:00,52.53,15,14,2,6,3,9,8,5
2019-09-28 11:50:09+00:00,53.71,2,4,2,4,5,3,4,0
2019-09-28 11:50:39+00:00,54.59,10,11,1,7,3,1,2,0
2019-09-28 11:51:09+00:00,54.69,7,6,3,5,5,5,11,2
2019-09-28 11:51:39+00:00,54.96,12,2,3,7,2,8,13,0
2019-09-28 11:52:09+00:00,52.91,11,4,3,5,1,13,24,0
2019-09-28 11:52:39+00:00,54.08,9,4,3,6,3,6,23,0
2019-09-28 11:53:09+00:00,53.85,13,1,6,2,1,4,29,3
2019-09-28 11:53:39+00:00,54.83,15,7,12,4,1,19,40,5
2019-09-28 11:54:09+00:00,56.25,11,4,11,15,3,15,45,10
2019-09-28 11:54:39+00:00,60.95,19,16,14,26,8,25,37,5
2019-09-28 11:55:09+00:00,60.14,18,18,11,18,15,13,0,0
2019-09-28 11:55:39+00:00,52.62,3,9,5,7,0,10,2,0
2019-09-28 11:56:09+00:00,53.47,7,3,1,4,1,5,2,0
2019-09-28 11:56:39+00:00,53.55,7,4,3,3,4,7,0,0
2019-09-28 11:57:09+00:00,52.8,6,7,7,20,5,10,4,0
2019-09-28 11:57:39+00:00,52.8,3,3,4,17,1,7,3,5
2019-09-28 11:58:09+00:00,52.69,5,7,3,7,6,10,0,6
2019-09-28 11:58:39+00:00,52.31,8,5,1,11,2,6,1,4
2019-09-28 11:59:09+00:00,53.12,5,6,5,6,2,6,0,0
2019-09-28 11:59:39+00:00,52.23,1,7,2,17,5,10,2,2
2019-09-28 12:00:09+00:00,51.31,1,1,7,19,3,10,3,7
2019-09-28 12:00:39+00:00,51.99,3,1,3,16,5,18,8,5
2019-09-28 12:01:09+00:00,52.91,12,7,2,8,0,8,6,7
2019-09-28 12:01:39+00:00,53.37,11,10,1,5,1,9,3,0
2019-09-28 12:02:09+00:00,53.73,7,6,4,2,5,5,5,3
2019-09-28 12:02:39+00:00,54.91,5,10,7,1,1,5,7,1
2019-09-28 12:03:09+00:00,55.09,5,8,1,1,2,3,8,0
2019-09-28 12:03:39+00:00,53.43,8,2,4,4,2,5,9,2
2019-09-28 12:04:09+00:00,53.71,11,5,9,3,1,5,34,4
2019-09-28 12:04:39+00:00,52.76,4,1,8,4,0,5,16,1
2019-09-28 12:05:09+00:00,53.11,20,1,11,5,2,7,29,3
2019-09-28 12:05:39+00:00,53.05,20,5,15,3,2,10,22,2
2019-09-28 12:06:09+00:00,55.5,24,3,16,10,3,12,38,4
2019-09-28 12:06:39+00:00,69.04,41,34,21,27,11,48,21,6
2019-09-28 12:07:09+00:00,51.22,9,9,3,7,4,20,2,0
2019-09-28 12:07:39+00:00,52.31,4,4,0,6,2,8,0,0
2019-09-28 12:08:09+00:00,53.05,5,10,2,4,5,8,1,0
2019-09-28 12:08:39+00:00,52.52,13,6,7,11,6,10,2,0
2019-09-28 12:09:09+00:00,52.49,10,16,5,27,4,18,2,9
2019-09-28 12:09:39+00:00,52.65,6,6,6,19,4,15,1,14
2019-09-28 12:10:09+00:00,52.77,10,6,3,6,3,7,3,9
2019-09-28 12:10:39+00:00,54.28,6,11,4,7,5,11,7,3
2019-09-28 12:11:09+00:00,53.4,3,2,3,4,6,2,5,1
2019-09-28 12:11:39+00:00,54.41,2,4,4,4,4,4,8,1
2019-09-28 12:12:09+00:00,53.39,4,8,3,7,7,6,8,1
2019-09-28 12:12:39+00:00,52.45,6,3,2,5,1,4,9,1
2019-09-28 12:13:09+00:00,52.28,3,2,5,8,1,4,0,7
2019-09-28 12:13:39+00:00,54.27,9,4,5,17,1,8,3,9
2019-09-28 12:14:09+00:00,67.07,29,13,21,40,5,39,53,13
2019-09-28 12:14:39+00:00,64.4,45,65,18,32,24,66,9,9
2019-09-28 12:15:09+00:00,50.36,6,5,5,0,3,5,1,0
2019-09-28 12:15:39+00:00,50.72,7,2,0,2,1,8,0,0
2019-09-28 12:16:09+00:00,50.24,4,2,4,6,0,5,2,0
2019-09-28 12:16:39+00:00,50.36,3,4,2,2,0,3,0,0
2019-09-28 12:17:09+00:00,49.93,6,3,1,1,1,4,0,2
2019-09-28 12:17:39+00:00,50.61,4,5,2,6,2,9,0,2
2019-09-28 12:18:09+00:00,50.97,5,5,0,4,0,2,0,0
2019-09-28 12:18:39+00:00,51.04,1,4,3,3,1,5,0,1
2019-09-28 12:19:09+00:00,50.93,6,10,2,10,2,8,2,7
2019-09-28 12:19:39+00:00,51.64,5,7,1,6,2,10,2,3
2019-09-28 12:20:09+00:00,51.86,10,8,1,7,6,8,9,2
2019-09-28 12:20:39+00:00,52.05,7,8,1,3,2,3,5,0
2019-09-28 12:21:09+00:00,51.69,1,4,3,4,3,5,10,3
2019-09-28 12:21:39+00:00,51.25,2,2,2,2,3,3,5,0
2019-09-28 12:22:09+00:00,51.07,3,3,4,3,0,0,4,2
2019-09-28 12:22:39+00:00,50.9,3,4,1,5,3,10,4,8
2019-09-28 12:23:09+00:00,50.4,3,3,1,5,1,3,3,6
2019-09-28 12:23:39+00:00,50.53,2,2,2,4,3,5,5,4
2019-09-28 12:24:09+00:00,50.02,1,0,1,4,0,4,3,5
2019-09-28 12:24:39+00:00,50.86,1,3,4,7,0,7,4,9
2019-09-28 12:25:09+00:00,52.41,0,0,0,0,0,0,0,0
2019-09-28 12:25:39+00:00,59.45,0,0,0,0,0,0,0,0
2019-09-28 12:26:09+00:00,48.1,53,42,20,60,27,54,15,9
2019-09-28 12:26:39+00:00,52.16,2,8,1,9,1,5,0,0
2019-09-28 12:27:09+00:00,50.98,7,11,2,7,1,7,3,0
2019-09-28 12:27:39+00:00,50.96,2,2,1,4,2,5,1,0
2019-09-28 12:28:09+00:00,50.7,1,1,4,4,1,4,5,0
2019-09-28 12:28:39+00:00,50.43,7,3,3,3,1,2,2,0
2019-09-28 12:29:09+00:00,50.48,7,4,4,6,1,5,1,0
2019-09-28 12:29:39+00:00,50.92,1,1,2,2,2,5,2,0
2019-09-28 12:30:09+00:00,50.98,8,3,2,1,0,1,2,0
2019-09-28 12:30:39+00:00,51.41,6,1,2,18,3,6,5,5
2019-09-28 12:31:09+00:00,51.88,12,9,4,19,2,7,9,7
2019-09-28 12:31:39+00:00,52.48,7,5,6,15,2,5,11,8
2019-09-28 12:32:09+00:00,52.42,6,1,6,21,4,8,11,11
2019-09-28 12:32:39+00:00,52.34,0,0,0,0,0,0,0,0
2019-09-28 12:33:09+00:00,54.41,4,10,3,0,4,6,5,0
2019-09-28 12:33:39+00:00,54.27,4,8,6,5,5,8,1,0
2019-09-28 12:34:09+00:00,52.64,3,3,3,4,2,12,3,1
2019-09-28 12:34:39+00:00,53.01,1,1,4,1,3,8,2,3
2019-09-28 12:35:09+00:00,52.61,3,1,1,1,3,3,1,4
2019-09-28 12:35:39+00:00,52.84,1,0,4,4,3,5,1,11
2019-09-28 12:36:09+00:00,53.7,23,29,8,29,17,26,1,4
2019-09-28 12:36:39+00:00,53.55,6,7,4,10,3,6,1,0
2019-09-28 12:37:09+00:00,52.72,2,3,2,10,1,2,2,2
2019-09-28 12:37:39+00:00,51.37,1,3,1,7,2,11,1,0
2019-09-28 12:38:09+00:00,51.12,5,2,2,8,5,5,2,1
2019-09-28 12:38:39+00:00,51.34,5,10,1,5,1,3,4,1
2019-09-28 12:39:09+00:00,51.85,6,5,4,3,3,6,3,1
2019-09-28 12:39:39+00:00,51.04,4,11,1,3,3,4,5,1
2019-09-28 12:40:09+00:00,50.88,8,5,9,5,1,4,10,0
2019-09-28 12:40:39+00:00,50.79,4,5,1,2,4,2,3,1
2019-09-28 12:41:09+00:00,51.24,8,5,3,3,2,2,6,0
2019-09-28 12:41:39+00:00,51.7,3,6,1,7,3,3,6,3
2019-09-28 12:42:09+00:00,50.99,4,5,1,11,3,2,2,1
2019-09-28 12:42:39+00:00,51.52,7,4,2,12,1,8,2,9
2019-09-28 12:43:09+00:00,50.93,9,6,10,14,2,3,12,8
2019-09-28 12:43:39+00:00,51.11,9,5,7,3,3,7,10,5
2019-09-28 12:44:09+00:00,53.16,0,2,0,1,0,1,0,0
2019-09-28 12:44:39+00:00,77.84,20,20,24,35,21,61,7,31
2019-09-28 12:45:09+00:00,66.4,36,31,26,39,22,38,13,12
2019-09-28 12:45:39+00:00,52.46,6,7,2,6,3,11,2,0
2019-09-28 12:46:09+00:00,52.61,2,7,4,5,4,4,2,1
2019-09-28 12:46:39+00:00,52.18,2,4,4,7,1,3,5,0
2019-09-28 12:47:09+00:00,52.75,10,8,3,8,4,9,5,2
2019-09-28 12:47:39+00:00,52.09,6,4,2,3,1,8,3,0
2019-09-28 12:48:09+00:00,50.91,5,3,7,5,2,8,5,3
2019-09-28 12:48:39+00:00,51.1,1,0,1,9,3,4,2,3
2019-09-28 12:49:09+00:00,51.48,7,7,6,17,4,11,14,14
2019-09-28 12:49:39+00:00,52.07,12,9,6,23,5,16,7,6
2019-09-28 12:50:09+00:00,53.41,11,9,4,19,5,18,22,14
2019-09-28 12:50:39+00:00,54.22,0,1,1,3,1,1,5,2
2019-09-28 12:51:09+00:00,70.18,0,1,0,0,0,0,0,0
2019-09-28 12:51:39+00:00,45.41,57,46,39,32,28,34,22,2
2019-09-28 12:52:09+00:00,51.03,1,6,1,4,4,5,2,0
2019-09-28 12:52:39+00:00,50.98,8,5,6,1,1,4,1,0
2019-09-28 12:53:09+00:00,51.15,4,3,4,1,1,3,3,0
2019-09-28 12:53:39+00:00,50.83,6,3,2,2,2,4,2,0
2019-09-28 12:54:09+00:00,50.66,3,3,1,5,2,3,3,0
2019-09-28 12:54:39+00:00,50.51,3,3,1,2,2,5,4,0
2019-09-28 12:55:09+00:00,50.96,3,8,1,4,4,0,0,0
2019-09-28 12:55:39+00:00,50.73,1,4,1,1,2,4,3,0
2019-09-28 12:56:09+00:00,50.52,3,2,1,3,1,0,5,0
2019-09-28 12:56:39+00:00,50.54,5,4,3,3,3,4,0,0
2019-09-28 12:57:09+00:00,50.56,7,7,1,5,1,2,3,0
2019-09-28 12:57:39+00:00,50.78,4,3,4,1,0,3,10,2
2019-09-28 12:58:09+00:00,50.6,4,5,3,6,1,6,8,4
2019-09-28 12:58:39+00:00,50.67,8,1,4,6,1,9,4,5
2019-09-28 12:59:09+00:00,50.23,3,3,1,4,0,8,7,4
2019-09-28 12:59:39+00:00,51.04,7,5,2,13,1,6,6,7
2019-09-28 13:00:09+00:00,51.15,3,1,1,1,0,1,3,1
2019-09-28 13:00:39+00:00,52.58,0,0,0,0,0,0,0,0
2019-09-28 13:01:09+00:00,63.62,53,48,17,37,15,45,17,3
2019-09-28 13:01:39+00:00,43.74,8,3,4,3,1,11,6,0
2019-09-28 13:02:09+00:00,52.36,6,4,2,1,4,2,5,0
2019-09-28 13:02:39+00:00,52.17,10,4,3,9,4,3,5,0
2019-09-28 13:03:09+00:00,51.35,6,3,3,5,2,4,1,1
2019-09-28 13:03:39+00:00,51.78,5,5,4,3,3,6,5,0
2019-09-28 13:04:09+00:00,52.08,7,6,0,4,0,3,1,0
2019-09-28 13:04:39+00:00,51.82,9,1,4,3,3,7,5,0
2019-09-28 13:05:09+00:00,51.09,6,1,1,2,2,5,2,0
2019-09-28 13:05:39+00:00,50.69,3,9,1,7,0,1,2,0
2019-09-28 13:06:09+00:00,51.2,2,2,1,1,1,2,1,0
2019-09-28 13:06:39+00:00,50.48,2,3,8,4,4,4,4,0
2019-09-28 13:07:09+00:00,50.71,4,6,1,0,1,3,1,0
2019-09-28 13:07:39+00:00,50.2,3,0,0,2,3,2,0,0
2019-09-28 13:08:09+00:00,50.34,8,5,2,1,2,2,3,0
2019-09-28 13:08:39+00:00,50.29,1,2,2,0,1,2,2,0
2019-09-28 13:09:09+00:00,49.54,0,0,3,1,0,1,4,1
2019-09-28 13:09:39+00:00,49.89,3,0,4,1,0,3,3,1
2019-09-28 13:10:09+00:00,49.4,3,9,6,13,4,3,9,4
2019-09-28 13:10:39+00:00,49.87,8,1,2,11,1,10,4,6
2019-09-28 13:11:09+00:00,51.28,4,5,3,10,2,4,5,9
2019-09-28 13:11:39+00:00,51.06,15,8,4,11,1,6,10,8
2019-09-28 13:12:09+00:00,50.95,6,2,2,5,3,4,8,3
2019-09-28 13:12:39+00:00,55.78,0,0,0,0,0,0,0,0
2019-09-28 13:13:09+00:00,43.28,45,37,28,43,22,40,30,3
2019-09-28 13:13:39+00:00,51.73,7,6,3,3,3,0,3,0
2019-09-28 13:14:09+00:00,51.43,4,4,1,3,3,2,4,0
2019-09-28 13:14:39+00:00,50.5,3,3,3,2,2,3,3,0
2019-09-28 13:15:09+00:00,50.47,6,2,3,0,3,2,3,0
2019-09-28 13:15:39+00:00,50.08,1,2,3,4,4,2,2,0
2019-09-28 13:16:09+00:00,49.91,2,5,3,3,2,2,3,0
2019-09-28 13:16:39+00:00,49.77,9,4,3,2,1,7,3,0
2019-09-28 13:17:09+00:00,50.74,7,5,1,4,0,1,2,1
2019-09-28 13:17:39+00:00,50.39,4,4,3,1,4,0,1,0
2019-09-28 13:18:09+00:00,50.0,3,3,0,2,4,5,0,0
2019-09-28 13:18:39+00:00,49.69,3,4,0,3,1,3,2,1
2019-09-28 13:19:09+00:00,49.79,4,2,2,2,5,4,3,0
2019-09-28 13:19:39+00:00,49.98,4,2,5,4,0,5,3,0
2019-09-28 13:20:09+00:00,50.41,1,6,3,5,3,8,8,1
2019-09-28 13:20:39+00:00,51.65,11,6,2,6,3,5,3,3
2019-09-28 13:21:09+00:00,51.23,10,9,8,3,4,8,11,7
2019-09-28 13:21:39+00:00,52.05,9,4,5,10,2,9,13,3
2019-09-28 13:22:09+00:00,52.34,6,6,3,5,2,6,4,8
2019-09-28 13:22:39+00:00,65.05,0,1,0,0,0,0,0,0
2019-09-28 13:23:09+00:00,51.33,44,38,19,102,27,63,8,8
2019-09-28 13:23:39+00:00,53.63,2,6,4,4,2,6,3,0
2019-09-28 13:24:09+00:00,53.11,5,1,1,7,2,4,2,1
2019-09-28 13:24:39+00:00,52.77,4,4,3,1,5,7,2,0
2019-09-28 13:25:09+00:00,52.23,4,2,1,5,3,3,5,1
2019-09-28 13:25:39+00:00,52.03,0,3,2,11,2,4,5,3
2019-09-28 13:26:09+00:00,51.98,4,2,2,12,2,4,2,5
2019-09-28 13:26:39+00:00,51.89,6,4,2,13,5,20,12,7
2019-09-28 13:27:09+00:00,51.68,5,2,2,10,2,6,2,3
2019-09-28 13:27:39+00:00,52.23,2,1,1,5,0,5,2,7
2019-09-28 13:28:09+00:00,52.65,9,3,4,17,1,10,8,9
2019-09-28 13:28:39+00:00,53.36,2,1,2,6,0,4,4,6
2019-09-28 13:29:09+00:00,59.12,0,0,0,0,0,0,0,0
2019-09-28 13:29:39+00:00,56.12,42,58,24,37,19,55,8,5
2019-09-28 13:30:09+00:00,46.68,3,4,4,1,1,4,1,0
2019-09-28 13:30:39+00:00,52.24,6,3,3,4,5,5,0,0
2019-09-28 13:31:09+00:00,51.29,7,6,4,2,3,5,0,0
2019-09-28 13:31:39+00:00,51.2,8,2,2,1,1,3,0,0
2019-09-28 13:32:09+00:00,51.63,8,6,0,2,2,7,2,0
2019-09-28 13:32:39+00:00,51.83,9,7,2,3,4,4,1,0
2019-09-28 13:33:09+00:00,50.91,5,3,2,2,0,6,0,0
2019-09-28 13:33:39+00:00,51.21,0,3,3,4,2,5,1,0
2019-09-28 13:34:09+00:00,51.09,7,2,3,0,1,2,0,0
2019-09-28 13:34:39+00:00,50.54,2,3,2,8,3,6,1,2
2019-09-28 13:35:09+00:00,51.32,4,2,2,7,2,6,0,3
2019-09-28 13:35:39+00:00,50.65,2,5,2,4,3,10,1,4
2019-09-28 13:36:09+00:00,51.44,1,3,3,5,1,10,1,2
2019-09-28 13:36:39+00:00,52.02,6,4,2,9,3,7,3,7
2019-09-28 13:37:09+00:00,51.86,5,4,6,7,1,12,1,9
2019-09-28 13:37:39+00:00,52.1,6,8,2,5,2,7,7,1
2019-09-28 13:38:09+00:00,51.83,5,6,2,4,3,0,9,0
2019-09-28 13:38:39+00:00,53.04,4,0,1,2,0,0,9,0
2019-09-28 13:39:09+00:00,52.59,9,3,1,4,0,6,16,1
2019-09-28 13:39:39+00:00,53.28,12,3,4,3,1,14,29,4
2019-09-28 13:40:09+00:00,58.5,10,1,4,13,4,12,17,5
2019-09-28 13:40:39+00:00,63.34,49,41,15,16,16,45,8,0
2019-09-28 13:41:09+00:00,52.32,4,2,1,4,0,6,1,0
2019-09-28 13:41:39+00:00,51.82,5,6,2,3,1,2,0,0
2019-09-28 13:42:09+00:00,51.59,5,2,1,5,0,7,3,0
2019-09-28 13:42:39+00:00,52.62,12,13,8,3,3,15,3,1
2019-09-28 13:43:09+00:00,53.2,15,18,6,12,4,14,3,0
2019-09-28 13:43:39+00:00,53.66,7,7,4,4,3,6,0,7
2019-09-28 13:44:09+00:00,53.81,4,9,1,2,4,3,0,10
2019-09-28 13:44:39+00:00,52.91,1,4,1,2,0,5,0,3
2019-09-28 13:45:09+00:00,52.54,13,10,3,6,9,7,2,8
2019-09-28 13:45:39+00:00,52.7,5,7,3,3,4,1,3,1
2019-09-28 13:46:09+00:00,52.92,11,5,4,1,5,3,4,1
2019-09-28 13:46:39+00:00,52.55,6,4,3,0,3,5,3,1
2019-09-28 13:47:09+00:00,52.05,7,3,6,4,3,3,6,0
2019-09-28 13:47:39+00:00,51.97,5,2,3,1,1,0,3,0
2019-09-28 13:48:09+00:00,51.29,6,7,2,2,4,3,4,2
2019-09-28 13:48:39+00:00,51.38,3,8,4,3,1,4,4,1
2019-09-28 13:49:09+00:00,50.8,9,18,4,7,3,6,10,2
2019-09-28 13:49:39+00:00,50.25,7,13,3,8,5,4,12,3
2019-09-28 13:50:09+00:00,50.03,1,2,0,6,1,11,0,3
2019-09-28 13:50:39+00:00,51.13,7,10,3,21,4,18,12,7
2019-09-28 13:51:09+00:00,52.82,8,7,4,13,1,8,5,2
2019-09-28 13:51:39+00:00,53.04,11,6,4,2,1,3,7,3
2019-09-28 13:52:09+00:00,55.34,54,49,29,31,27,34,21,4
2019-09-28 13:52:39+00:00,48.97,1,5,2,6,3,1,0,0
2019-09-28 13:53:09+00:00,51.08,4,4,3,5,2,5,2,0
2019-09-28 13:53:39+00:00,50.86,8,9,3,2,4,3,3,0
2019-09-28 13:54:09+00:00,50.88,4,2,5,1,1,5,4,0
2019-09-28 13:54:39+00:00,51.15,4,2,3,4,2,1,3,0
2019-09-28 13:55:09+00:00,50.31,7,7,2,2,0,3,5,0
2019-09-28 13:55:39+00:00,50.64,4,6,1,1,2,3,6,0
2019-09-28 13:56:09+00:00,50.33,7,4,3,1,2,2,2,0
2019-09-28 13:56:39+00:00,50.37,4,0,3,1,2,5,2,0
2019-09-28 13:57:09+00:00,50.34,2,0,4,3,3,1,1,0
2019-09-28 13:57:39+00:00,50.77,4,6,3,7,1,4,12,0
2019-09-28 13:58:09+00:00,50.56,3,2,1,3,3,2,5,0
2019-09-28 13:58:39+00:00,50.72,5,4,6,3,3,3,1,0
2019-09-28 13:59:09+00:00,50.27,4,5,5,1,3,4,11,5
2019-09-28 13:59:39+00:00,50.08,4,4,8,7,1,4,10,3
2019-09-28 14:00:09+00:00,49.91,11,6,6,11,3,12,11,9
2019-09-28 14:00:39+00:00,54.19,8,3,2,4,4,5,8,6
2019-09-28 14:01:09+00:00,52.35,45,46,20,30,15,59,9,2
2019-09-28 14:01:39+00:00,52.0,7,1,4,4,3,2,1,0
2019-09-28 14:02:09+00:00,51.3,1,3,1,4,2,9,1,0
2019-09-28 14:02:39+00:00,50.9,8,2,3,2,2,7,0,0
